id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127
vec-202,-0.271589,0.257781,0.686962,0.12144,-0.693265,0.648724,0.027332,0.948619,-0.31459,0.897167,0.338777,-0.525431,0.45892,0.619556,0.891952,0.415084,0.599839,-0.717019,0.01316,0.527175,-0.21932,0.877949,-0.792628,0.620496,0.344438,0.913828,0.593528,-0.667506,-0.472292,0.31535,-0.355457,-0.681867,-0.244778,0.846546,0.171162,0.579436,0.093108,0.612058,-0.706507,-0.333707,0.237393,-0.387732,0.953491,0.517558,-0.09699,-0.471788,0.258231,-0.244915,-0.255397,-0.57046,-0.250431,0.637944,-0.439672,0.849069,-0.781249,-0.804889,0.544931,0.064647,0.700003,0.81017,-0.314782,-0.572342,0.842733,-0.62484,0.932742,0.374299,-0.711231,-0.587845,0.651059,0.286936,-0.799465,0.186224,-0.110882,0.902439,-0.142321,-0.398184,-0.800566,0.557189,-0.441083,-0.00669,-0.839458,-0.235996,-0.730842,-0.944197,-0.850998,0.323752,-0.51234,-0.514132,-0.466074,-0.88067,-0.805108,-0.630832,-0.662032,-0.585882,-0.221665,-0.60881,0.016316,0.756899,-0.210215,-0.41784,0.815875,-0.90758,0.14602,0.982769,0.3228,-0.033663,-0.783185,0.086926,0.550959,-0.245567,0.480925,-0.253647,-0.033634,0.308411,0.378086,-0.868639,-0.167928,0.916922,-0.002025,-0.916407,0.0912,0.691111,-0.210496,-0.901349,-0.400391,0.002008,0.627845,-0.555259
vec-203,-0.547624,0.65422,-0.676329,0.689901,0.308683,0.591691,-0.486595,-0.141201,-0.402979,0.177645,-0.833371,-0.92599,0.435848,0.369373,-0.538618,0.363462,-0.226193,0.823445,0.592169,0.138256,0.930512,0.438636,0.501378,0.290346,-0.541064,-0.738623,0.628701,0.996098,0.410335,0.192366,0.365354,-0.753234,-0.861697,0.726753,0.117306,-0.800318,-0.205788,0.089658,0.159154,-0.070906,-0.978451,-0.445456,-0.764269,-0.335772,-0.506794,0.196722,0.275233,-0.204054,-0.722906,0.749258,0.905201,-0.196942,-0.993105,-0.651536,-0.153113,0.469941,0.513462,0.100806,0.020088,-0.266323,-0.447311,-0.979071,0.729679,0.856113,-0.53619,0.545405,-0.263886,-0.538419,0.006971,-0.403915,0.364886,0.243115,-0.834634,-0.183493,-0.102731,0.770779,-0.347457,-0.831078,-0.377003,0.836553,-0.245236,-0.564656,0.380535,-0.309678,-0.948003,-0.674151,-0.837025,-0.90583,0.615614,-0.823146,0.821764,-0.510913,-0.826439,-0.339162,0.026454,0.269572,0.413067,0.132523,-0.976131,-0.558906,0.616052,0.724646,-0.092408,-0.014436,-0.014112,0.714041,0.398518,-0.615509,-0.309201,0.000634,0.815109,0.786503,-0.39307,-0.740861,0.820152,0.397294,-0.990375,-0.813555,-0.215679,0.081741,-0.536282,0.269185,0.110561,-0.35848,-0.521864,-0.22963,-0.482265,0.512108
vec-204,-0.092909,0.665457,-0.08499,0.731339,-0.128834,-0.878718,-0.224453,-0.551119,-0.350805,0.908338,0.685583,0.86244,0.598076,-0.089907,0.270045,0.68407,0.685517,0.278106,-0.055162,-0.527332,-0.544707,-0.645906,0.160288,-0.159602,0.657434,0.450589,-0.333338,0.50986,-0.000255,0.960048,0.98909,-0.319428,0.558963,-0.395611,-0.438188,0.066659,-0.913622,-0.393059,0.746492,-0.122422,0.603986,0.687395,0.082803,0.981654,-0.225967,0.712892,0.690251,-0.675604,-0.897071,0.188703,0.69742,0.782001,-0.280243,0.159443,0.779543,0.605493,-0.172887,-0.765266,-0.784995,-0.031766,0.986459,-0.054687,-0.386653,-0.10085,-0.42014,0.486359,-0.163345,-0.077331,0.023472,0.580498,-0.696599,-0.225198,0.15323,-0.407913,-0.324293,0.886547,0.3606,0.516424,0.15994,0.21771,-0.484358,0.370562,0.056849,-0.30225,-0.166275,0.685702,-0.242088,0.180266,0.194918,0.844338,0.907716,0.435657,-0.184553,-0.563032,-0.735566,-0.180466,0.095723,-0.93246,0.535059,-0.114281,-0.118585,-0.08757,0.192287,-0.063225,0.513738,-0.589759,0.130002,0.650829,-0.71137,-0.554358,-0.063128,-0.632525,0.490858,0.517599,-0.111922,0.34016,-0.829202,0.892705,0.518579,0.976712,-0.753595,0.107797,-0.161114,-0.625137,0.585948,-0.186267,0.933672,0.306316
vec-205,-0.66415,-0.596568,-0.536343,0.368822,0.552632,-0.896229,-0.713805,0.233565,0.858148,-0.495538,-0.24183,0.574996,0.628791,0.779194,0.669037,0.903866,-0.244308,0.969821,-0.48282,-0.546868,0.83426,-0.202347,-0.31242,-0.738971,-0.317953,0.075371,-0.216424,0.557056,0.197571,-0.819312,0.011697,-0.51512,0.430805,-0.90288,0.57094,0.722972,-0.470198,0.062125,0.656056,-0.327337,0.063416,0.559745,-0.318715,-0.786732,0.923693,0.263502,0.529337,0.040564,-0.980389,-0.666563,-0.299874,-0.377964,-0.713655,0.604322,-0.352033,0.948853,-0.179606,0.986716,0.941246,-0.269673,0.601429,-0.040657,0.71928,0.902393,0.101297,0.275083,-0.10674,-0.206225,0.357471,-0.915914,0.444213,0.901911,-0.662432,-0.501787,-0.849679,-0.038928,0.803929,-0.81394,0.937678,0.807134,0.120365,0.928916,0.845007,0.902841,0.551372,0.323666,0.079891,-0.056049,0.048967,-0.031928,0.839371,0.038789,-0.594035,0.595162,-0.847423,0.602878,0.611132,0.134768,0.594407,-0.652638,0.634868,-0.052221,0.333066,-0.215396,-0.399166,-0.145779,-0.53109,0.520483,0.083804,0.013117,-0.057985,-0.961228,-0.842838,-0.917345,0.054142,-0.375561,0.369549,-0.699874,-0.957596,0.362211,0.461245,0.312167,-0.992747,0.446317,-0.021803,-0.404885,0.894231,-0.866354
vec-206,-0.449146,-0.003422,-0.725022,0.729777,-0.863698,0.736887,-0.46188,-0.169895,0.748892,-0.360924,0.479443,0.559838,-0.288977,-0.188492,0.361092,-0.105367,-0.44845,0.650473,-0.540376,0.442621,-0.889196,0.069108,0.534004,-0.415291,0.085706,0.877702,-0.622721,-0.973206,0.935191,0.015377,-0.013177,0.804174,0.377589,-0.567665,0.069817,0.288528,-0.147511,0.591242,0.728857,-0.328854,0.955646,-0.692942,-0.730836,-0.029147,-0.464218,0.32732,-0.315519,0.40739,0.241922,-0.079393,-0.808692,-0.91143,-0.786285,-0.135429,0.218609,0.694047,-0.033225,-0.735531,0.23485,-0.299205,0.142915,-0.90756,0.696772,-0.690525,0.447645,-0.294337,-0.52345,0.410064,0.939063,-0.100073,-0.992498,-0.462695,0.29489,-0.604592,-0.046766,-0.319068,-0.676949,0.818982,-0.312658,0.929333,0.263266,-0.256092,-0.354572,-0.750214,-0.141287,-0.577975,0.208716,-0.112737,-0.435155,-0.670253,-0.961205,0.575116,-0.331506,0.87264,-0.394592,0.718423,0.989838,0.926344,0.829481,-0.401947,0.621405,0.653452,0.165648,-0.683097,-0.739428,0.20258,0.034263,0.090827,0.386201,-0.644366,0.306271,0.904939,0.935693,0.829867,0.455234,-0.528731,0.848009,-0.131513,0.578807,-0.039967,0.763737,-0.484234,-0.617461,-0.388567,0.259329,-0.314784,-0.391399,0.793471
vec-207,0.037784,-0.670418,0.948973,-0.247217,-0.046894,-0.324883,-0.187799,0.422008,-0.38523,0.788654,0.733098,0.295179,0.669836,0.226767,0.142709,0.525798,-0.547211,0.856192,0.294548,0.281415,-0.749278,-0.058199,0.728288,0.922018,0.252968,0.44199,0.135248,-0.981032,-0.868369,0.398003,-0.034142,-0.044235,-0.74511,0.757962,-0.188965,0.389046,0.938011,0.666579,-0.748219,-0.476602,-0.692421,-0.933894,-0.174817,0.199191,-0.893897,0.520949,0.435665,-0.46314,0.660368,0.949085,0.824742,0.35754,-0.703383,-0.516546,0.888445,-0.772702,-0.07977,0.639185,-0.207996,0.822885,-0.482751,0.920003,-0.343482,0.143156,0.575919,0.757604,0.268269,0.043407,-0.748253,0.220753,-0.554452,0.957783,0.221639,0.970105,-0.454205,0.602255,-0.672832,0.150417,0.274743,0.668128,0.925654,0.294761,-0.353916,-0.165487,-0.169123,0.387079,0.575033,0.594501,-0.83516,-0.294177,0.726089,-0.960242,-0.662379,-0.137448,0.825551,0.483508,-0.070053,0.558745,-0.194632,-0.978804,0.439406,-0.713501,0.125535,0.149299,0.406342,0.27231,-0.135352,0.684854,-0.186842,0.729331,0.289842,-0.397788,-0.09678,-0.022219,0.684069,0.41133,-0.363802,0.317317,-0.895005,0.842154,-0.647928,-0.502831,-0.198895,-0.014581,-0.712783,0.410659,-0.87767,-0.134264
vec-208,0.900729,0.62285,-0.464721,0.141809,0.243946,-0.388446,-0.537605,0.149137,0.174964,-0.445647,0.707343,0.478683,0.343738,0.730253,0.582369,0.377779,-0.650965,-0.06238,0.387826,-0.331252,-0.603744,0.654471,0.651991,-0.802784,-0.55737,-0.960612,-0.037196,-0.445532,-0.502896,0.796292,0.358428,-0.899053,0.971521,-0.153799,-0.797058,-0.642573,-0.413759,-0.048694,-0.493004,0.267082,0.077467,-0.618245,0.637864,-0.685435,-0.516545,-0.306319,-0.351607,-0.854754,-0.903604,-0.502924,-0.735862,-0.808325,-0.943325,0.417404,-0.268725,-0.287011,0.068643,-0.002687,0.607944,0.912044,-0.466454,0.995334,-0.895346,-0.696229,0.790722,0.635639,0.350207,0.892607,-0.213459,-0.857587,0.187463,-0.687461,0.626024,0.711702,-0.736808,-0.53486,0.601569,-0.928813,-0.027372,0.033745,0.172765,0.688961,0.644591,0.46552,0.771852,0.806837,-0.301407,0.485845,0.458452,-0.379879,0.921996,0.863201,0.948213,0.232941,0.748972,-0.77985,0.384013,0.716643,-0.371882,-0.007645,-0.757447,0.863641,-0.135515,-0.538772,0.917585,0.263607,-0.737078,-0.444666,-0.507937,0.679791,-0.138833,0.489961,-0.731744,0.704148,0.342702,0.745216,0.314266,0.783555,0.432238,-0.525107,-0.737153,0.748002,-0.998448,-0.128363,-0.853685,-0.916929,-0.692315,-0.371215
vec-209,0.124754,-0.229175,0.617351,0.335289,-0.159946,-0.109215,0.754529,-0.387856,0.371677,0.385461,-0.155084,0.825808,0.010373,0.490326,0.185721,-0.781391,-0.842706,-0.430941,0.508621,0.465468,0.699158,0.465359,0.199791,-0.028816,0.026888,0.001673,-0.803674,0.187794,-0.92347,0.598497,0.791662,0.312887,-0.228253,-0.513854,0.046005,-0.184736,0.016512,0.415443,0.467718,-0.82281,0.6346,-0.293558,-0.159072,0.191769,0.986022,0.255421,0.321677,-0.236381,0.986522,0.517491,0.072606,-0.679376,-0.042734,0.048011,-0.975937,0.898493,0.429071,-0.686814,-0.996445,0.276637,0.107952,0.346459,0.887279,-0.419234,-0.691324,-0.613689,-0.578443,-0.16005,-0.964515,0.03153,0.454303,0.423842,-0.942443,0.066935,-0.900566,-0.199315,-0.113111,0.768616,0.52047,0.167977,0.977291,-0.257543,0.283086,-0.306641,-0.431889,0.097249,-0.176688,0.783398,-0.479575,-0.038388,0.128597,0.887639,-0.242164,0.030204,-0.164287,-0.254852,0.736795,-0.324747,-0.017153,-0.798047,-0.150027,-0.291353,-0.909132,0.337671,0.59121,0.642054,-0.585544,-0.39266,0.852257,-0.82119,-0.902371,0.251634,-0.122209,0.177143,-0.706901,0.439518,-0.730595,0.058512,0.92265,-0.142956,0.516843,-0.572144,0.541061,0.407012,-0.035778,-0.516092,0.354014,-0.801157
vec-210,-0.009742,0.114419,-0.783469,0.565529,0.679299,-0.784538,-0.433657,-0.039027,-0.692602,0.704228,-0.712845,0.329573,-0.723009,-0.250103,0.636129,-0.325969,-0.95245,-0.884393,-0.315797,0.179708,-0.937299,0.987056,0.439842,0.331616,0.172298,0.101123,-0.582438,0.693272,-0.197077,-0.083505,0.040857,-0.043379,-0.380287,-0.805207,-0.57089,-0.595604,0.587109,-0.435803,0.052304,0.544894,-0.881122,-0.940183,-0.841064,-0.553197,-0.685223,-0.385573,0.873677,0.971832,-0.016563,0.947316,-0.444041,-0.124634,0.136278,0.923548,-0.174447,0.980739,-0.173375,-0.225028,0.023969,-0.006938,-0.610697,-0.800448,0.211271,-0.244816,-0.709456,-0.689594,0.555978,0.263673,-0.888626,-0.668133,-0.500377,-0.740721,0.793279,-0.42606,-0.255439,0.487116,-0.096784,0.696014,0.906908,-0.631096,-0.842375,-0.262075,0.127724,-0.91304,-0.475211,0.846055,0.701681,-0.667996,0.724115,0.765123,-0.976055,-0.861101,-0.194906,-0.913111,0.08453,-0.770483,-0.640614,0.158229,-0.024407,0.106651,0.542648,-0.028172,0.228423,0.167406,-0.236765,-0.612598,-0.834205,-0.71893,-0.218184,-0.354082,0.103311,0.624036,0.715555,-0.394508,-0.689414,-0.710505,0.598489,-0.480957,0.110643,-0.497876,0.08844,-0.214227,0.448374,-0.511367,-0.077021,-0.075953,-0.399593,-0.916895
vec-211,0.886044,0.675196,0.742975,0.8268,-0.936868,-0.695001,0.35808,0.262597,0.624347,0.840173,0.575973,0.208566,-0.502927,0.147506,-0.987198,-0.82946,-0.472611,0.861359,0.575912,0.746715,0.135722,0.488714,0.661639,0.629165,0.608475,0.231277,0.467275,0.693998,-0.24327,0.315555,0.198495,0.776782,0.452562,-0.181586,0.104423,0.554125,-0.421068,0.937645,-0.559111,-0.843016,-0.813527,0.511237,0.031337,-0.778271,0.715731,0.709791,0.266976,-0.375899,0.897555,-0.316388,-0.828152,0.407743,-0.686855,0.272362,-0.110131,0.174493,-0.995547,-0.376362,-0.922895,-0.277683,-0.997273,0.48968,0.58477,0.613344,0.80547,-0.093529,-0.408176,0.635056,-0.082457,-0.57464,-0.956438,-0.790867,0.618648,-0.292625,0.82085,-0.456467,-0.052397,0.892732,-0.695068,-0.343755,0.953433,0.199287,0.581119,-0.090012,-0.464542,-0.555032,0.715703,0.874718,-0.468951,0.236474,0.161249,0.842214,0.050526,-0.99258,0.885136,-0.506136,-0.786915,-0.542481,0.495588,0.997758,-0.422139,-0.628356,0.260147,0.926944,-0.858383,0.666911,-0.966157,-0.664341,0.518155,-0.098159,-0.532514,-0.869265,0.291808,-0.909053,-0.022179,0.895903,-0.517128,0.37089,-0.927589,-0.946476,0.067631,-0.187907,-0.335425,-0.185993,-0.810758,-0.355762,-0.20767,-0.223005
vec-212,-0.422759,-0.877134,-0.118375,0.901166,-0.199989,0.198894,0.753628,-0.242858,0.271155,0.167756,0.037651,-0.456752,-0.495349,-0.861327,-0.975766,0.299263,-0.189425,-0.786953,0.976456,0.842706,-0.08801,-0.062929,0.506987,-0.110968,0.899368,0.530438,-0.556153,-0.039057,0.148244,-0.380115,-0.605459,-0.596022,0.980461,-0.926055,0.05561,-0.778704,0.769934,-0.115301,0.147469,0.517779,0.664295,0.985401,-0.443936,-0.952748,0.843827,-0.463901,-0.412551,0.889626,0.620307,-0.331625,0.183836,-0.104522,-0.545101,-0.533413,0.323959,-0.393924,0.129289,-0.185686,0.402659,-0.315114,0.880246,-0.542376,0.971277,-0.03991,0.359412,0.637087,0.453785,-0.279614,0.813743,0.752868,0.514263,-0.377767,0.389464,0.171333,-0.639775,0.253015,0.959893,-0.571115,-0.228166,-0.776664,0.479398,-0.044755,0.662943,-0.529284,0.988899,-0.567088,0.13585,-0.393123,-0.144856,0.826077,-0.453907,-0.00938,0.445549,0.858189,-0.607848,0.492497,0.120315,-0.302008,0.052104,0.715645,0.939498,-0.512797,0.243468,0.731513,0.317706,-0.223959,-0.09353,-0.815022,0.402591,0.982066,0.917918,-0.453041,-0.598484,-0.751264,0.530212,0.834822,-0.218966,0.874451,-0.139158,-0.269417,0.11843,-0.797464,0.745427,0.649513,-0.074985,-0.749409,0.761673,-0.75713
vec-213,-0.727505,-0.951005,0.394972,0.174896,0.224711,0.868926,-0.258011,-0.474053,-0.395481,-0.582748,0.185059,0.387923,-0.104279,-0.796751,-0.408059,0.954361,0.291776,-0.278762,-0.990195,0.747862,0.1986,-0.525326,0.322824,-0.049128,0.679856,-0.801887,0.082013,-0.209761,0.907529,0.166382,-0.698169,-0.355692,0.208673,0.704489,-0.890479,-0.952293,0.847833,-0.22114,-0.892808,-0.904179,-0.839591,0.91684,0.638033,0.334445,0.499692,-0.833672,-0.346594,-0.852401,-0.859174,0.17084,-0.614947,-0.484154,-0.495243,0.542632,0.246973,0.02854,-0.72137,-0.82456,-0.538024,-0.906242,0.479734,0.023988,0.310297,-0.613565,0.707389,0.332019,-0.249064,0.145921,-0.897532,0.360798,0.900224,0.826411,0.639837,0.705395,-0.043857,-0.606716,0.864335,-0.852847,-0.472608,-0.475201,-0.750262,0.352538,0.887871,-0.067592,0.256194,0.256259,-0.174616,0.802089,-0.274399,-0.36598,-0.162018,0.211817,-0.74711,-0.856357,0.98263,0.093901,0.757573,-0.958017,-0.573354,-0.836778,0.45447,-0.20473,-0.425146,-0.038615,-0.873739,0.259386,0.949495,-0.553311,-0.941888,-0.620833,-0.476403,-0.767263,0.255583,0.215101,-0.152879,-0.621452,0.826122,0.218978,-0.867765,0.695233,-0.130909,-0.970099,-0.512364,-0.549344,0.15481,-0.86456,0.14313,-0.543768
vec-214,-0.64063,-0.313421,0.576788,0.067321,0.771022,0.270129,-0.195363,-0.091572,-0.796602,-0.238931,0.205006,-0.077809,-0.479927,0.691429,0.135341,0.691319,-0.669168,-0.627,-0.629982,0.229801,0.523221,-0.483724,0.367588,-0.443158,0.922868,0.60287,0.493986,-0.141591,0.406949,0.084257,0.014591,0.744216,0.767587,-0.851229,0.566307,-0.554874,-0.907336,-0.484992,0.21,0.039474,-0.359051,-0.000636,-0.829654,-0.332113,0.404961,0.187664,0.319852,0.388504,0.541847,0.819693,0.397201,-0.666201,-0.037037,-0.042182,0.2195,-0.656539,-0.287338,-0.804062,-0.696112,0.426479,-0.467107,-0.219653,-0.529239,-0.663402,-0.175087,0.772649,0.933252,-0.20946,-0.955025,-0.708492,-0.351998,-0.406087,0.070375,-0.986573,0.244978,-0.310599,0.238457,0.135548,-0.020588,0.539124,0.442968,0.940343,0.593311,-0.608869,0.661157,0.953492,0.70543,-0.368306,-0.307487,0.12865,0.286997,-0.707902,0.439623,-0.461135,-0.829323,-0.871219,0.350825,0.975278,0.926351,-0.087901,-0.563164,0.055412,-0.703165,-0.289707,0.915684,-0.073967,-0.137823,-0.79318,-0.270464,0.111222,0.460567,-0.679265,-0.584011,0.592965,0.086081,-0.277013,0.912481,-0.935853,0.895466,0.398851,0.156073,-0.667743,-0.494508,0.274988,-0.721369,-0.067325,0.923097,0.677121
vec-215,-0.657433,-0.778739,0.775952,0.365904,0.043405,-0.594554,-0.65647,-0.117246,0.432538,0.96318,0.524993,-0.418784,-0.302129,-0.632216,-0.056128,-0.986833,0.234365,0.689908,0.100826,-0.724547,-0.060079,0.659209,-0.86129,0.363757,-0.679668,0.226144,-0.140236,0.776047,0.258461,-0.347506,-0.68598,0.462738,-0.345524,-0.335966,0.368862,-0.961032,0.91399,0.770004,-0.935278,-0.770353,-0.392851,0.075532,-0.488134,-0.742204,-0.141451,-0.654164,0.380163,-0.97427,-0.163317,0.992065,-0.730719,-0.518746,-0.923427,0.491644,0.057894,-0.994359,0.808829,0.339331,0.365606,0.754311,0.27949,-0.605017,-0.086207,0.613757,0.148631,0.961222,0.53504,-0.716908,0.913404,-0.939728,0.212289,0.7424,0.418928,-0.557773,-0.155946,0.799704,-0.147455,-0.228986,0.116304,0.453767,-0.388903,-0.502542,0.716256,-0.491522,-0.443104,-0.494558,0.885735,-0.22093,-0.128212,-0.472194,-0.071384,-0.938745,0.093191,-0.4197,0.468762,0.104638,-0.800295,0.457736,-0.810033,-0.185566,-0.714597,0.890742,0.660271,-0.660087,-0.992814,-0.740812,-0.808215,-0.28267,-0.364298,-0.963683,0.219679,0.612107,0.230548,0.95645,-0.168595,0.461616,0.545673,-0.755662,0.672915,0.416697,-0.255044,0.396262,0.392628,-0.733682,0.586367,0.105349,-0.904012,0.006429
vec-216,0.096496,0.968212,0.295843,0.271922,-0.529977,0.842468,0.48034,0.909294,0.701667,-0.387875,0.990117,-0.651286,-0.320275,0.740732,-0.603045,-0.271735,0.543177,-0.826121,0.829271,0.552587,0.634143,-0.361317,0.371646,0.669648,-0.073986,0.408249,0.104327,-0.645663,-0.919246,-0.835088,-0.109716,0.063048,-0.962638,-0.52408,-0.490546,0.927682,0.604683,0.067294,0.595061,-0.986014,0.518465,-0.058224,0.67354,-0.136467,0.598545,0.699091,-0.381003,0.802183,-0.643818,0.983309,-0.559629,0.914557,-0.343046,0.384273,-0.409967,0.461675,0.192515,-0.637907,-0.34803,0.586903,0.127062,-0.114091,-0.110165,0.199169,0.965109,-0.823473,0.361239,0.570509,0.978878,0.594962,-0.553001,0.417282,0.517192,-0.064528,0.943132,-0.115696,-0.499772,0.534109,0.365657,-0.824474,-0.221891,0.098985,0.957812,0.697736,0.93596,0.14088,0.823127,-0.922048,0.513025,0.756389,0.318595,0.928521,-0.636932,0.553175,-0.597165,0.41864,0.190225,-0.248078,-0.984475,0.028036,-0.455411,-0.134754,0.496667,-0.740191,0.015175,0.155534,0.03243,0.234855,-0.545437,0.373718,0.841363,-0.438473,0.805008,0.480947,0.495402,0.461045,0.14449,0.510203,-0.041671,0.767714,0.691282,-0.746708,-0.789735,0.812726,-0.34328,-0.212105,-0.902723,0.566292
vec-217,0.697933,-0.577513,0.353518,0.496337,0.763856,0.353252,0.76503,-0.708932,-0.26901,0.285417,0.88677,0.721561,0.024204,0.025059,-0.790173,0.545936,-0.483595,-0.530296,0.150761,-0.208149,-0.514575,0.423529,0.79309,-0.982894,-0.991854,-0.525576,0.174771,0.230953,0.960436,0.699306,0.885278,0.306947,-0.405622,-0.446614,-0.07489,0.80131,0.318895,0.739097,-0.380586,-0.779361,0.926022,-0.096201,0.163061,0.656678,0.487635,-0.729125,0.280499,0.852504,-0.430382,-0.535481,0.537184,0.660689,0.987029,-0.78175,-0.218002,0.873366,0.467252,-0.501029,0.159478,0.839206,-0.581404,0.222448,-0.34122,0.253349,0.421277,0.135384,-0.89162,0.62475,0.408086,0.144603,-0.141613,0.012563,-0.371549,0.014766,-0.554063,0.343862,-0.340269,0.331986,0.594736,-0.855913,-0.046097,-0.38114,0.647623,0.981965,0.354381,-0.022389,0.91049,-0.578968,0.992157,0.304309,-0.804277,0.373417,-0.068058,0.914603,-0.812161,0.842412,0.273642,-0.61339,0.315178,0.283837,-0.994772,0.015722,-0.564176,0.167736,-0.702776,-0.605257,0.423199,-0.356906,-0.972692,0.80838,-0.1824,0.175737,-0.319865,0.907871,-0.333939,0.531655,0.456091,-0.551583,0.529959,0.924011,0.859393,0.366753,-0.214824,-0.608865,-0.082798,-0.372876,0.341944,-0.337971
vec-218,-0.762238,0.246138,-0.68825,0.188471,-0.89274,-0.720692,-0.744082,-0.464323,-0.025402,-0.415962,0.584421,-0.340522,-0.93324,-0.513949,-0.28613,-0.263711,0.389721,0.973389,-0.916197,0.963915,-0.926504,-0.177853,-0.059473,-0.852714,-0.163807,-0.381664,0.874036,0.585934,0.127202,0.598641,0.598391,-0.777686,-0.679765,0.102025,-0.501437,0.325344,-0.813512,0.269735,-0.044782,0.464838,0.571391,0.685478,-0.350145,-0.124801,-0.189558,0.812253,-0.66228,-0.701146,0.956849,0.298215,0.31243,0.264641,-0.270645,-0.407921,-0.161507,0.389949,-0.503335,-0.991258,-0.48666,-0.260566,0.622557,-0.319781,-0.334066,-0.747862,-0.18422,0.411386,-0.142592,-0.000555,-0.025423,0.077867,0.60402,-0.376773,0.587171,-0.535826,-0.726203,-0.180115,0.972328,0.153117,0.201212,-0.474294,0.646961,-0.929269,0.039097,0.388562,0.64962,-0.199385,-0.245941,0.321379,0.639234,-0.715766,0.919782,0.779584,0.125612,-0.632517,0.371304,-0.700667,0.128468,-0.250951,-0.325683,-0.953272,-0.791633,0.546518,-0.925748,0.28663,0.832016,-0.952486,0.442604,0.912371,0.35643,-0.654713,-0.888366,0.168037,-0.58243,-0.381323,-0.933671,-0.127153,-0.048753,-0.67282,-0.77099,-0.635357,-0.852229,0.298107,0.371734,0.509818,0.635795,0.176332,0.270386,0.678159
vec-219,0.481265,-0.684897,0.83973,0.566393,0.218801,-0.77505,0.700202,-0.551337,-0.039232,-0.680769,0.839289,-0.915753,-0.888693,0.118451,0.768921,0.021816,0.304736,-0.111057,-0.440543,-0.09194,-0.891718,-0.427856,0.11932,-0.018009,0.082947,0.778277,0.578572,0.781328,0.867065,-0.875721,-0.612969,-0.682441,0.320468,0.66119,0.494581,-0.948416,-0.841699,0.993658,-0.157223,0.153843,-0.893968,-0.417727,-0.168085,-0.161828,0.006539,-0.351912,0.481303,-0.458497,-0.183296,0.689285,-0.166088,0.385221,-0.961095,-0.146826,0.66063,-0.469461,-0.688737,0.255254,0.833632,0.998648,-0.646232,-0.077936,-0.093903,-0.068447,-0.498783,-0.010364,0.81228,-0.478258,-0.116962,0.620927,0.398149,-0.454831,-0.363839,-0.063795,0.550872,-0.894285,-0.132047,-0.715442,0.229643,0.000246,-0.092479,0.842559,0.091512,-0.689874,0.044905,0.591131,-0.727338,0.593298,-0.706745,-0.197893,0.439106,0.414888,0.511779,-0.485685,-0.124906,-0.99738,-0.60825,-0.014617,0.290948,0.883012,-0.933449,-0.225615,0.434471,0.085497,-0.978851,-0.59747,0.379947,0.92739,-0.197161,-0.388771,-0.0561,0.73989,0.676227,0.271955,-0.71131,0.165267,-0.618184,-0.753579,-0.6516,0.523504,-0.474983,0.113289,-0.278073,0.965963,0.344503,-0.459886,0.67691,0.583607
vec-220,-0.830518,0.207861,0.954208,0.112734,-0.476618,-0.960559,-0.120016,0.861924,-0.763,-0.997651,0.028873,0.447861,-0.199228,0.744445,-0.794457,-0.6589,-0.040923,0.297728,0.449062,-0.890372,0.65402,-0.88357,-0.547822,-0.150702,0.095944,-0.25402,-0.114731,-0.241386,0.398776,0.296233,-0.412658,-0.833525,-0.892583,0.948891,-0.816818,0.852746,0.1413,-0.998992,0.352571,-0.898007,-0.787729,0.110535,-0.275759,0.453026,-0.976359,-0.90387,-0.303969,-0.42188,-0.052889,0.372155,0.86058,-0.540713,0.365355,-0.64875,-0.836183,0.979514,-0.655703,0.80244,-0.058664,0.808934,0.581112,-0.053258,0.296844,0.348878,0.307906,0.720191,-0.332475,-0.539864,0.198292,-0.357418,0.734136,0.975528,0.496332,-0.49119,0.520168,-0.306903,-0.232844,0.356403,0.23106,0.483992,0.337898,-0.668473,-0.437439,-0.191073,-0.773988,0.557121,-0.577622,-0.416559,0.882316,0.573809,0.701575,-0.814169,0.796143,-0.624692,-0.082828,0.561953,0.22522,-0.540461,-0.111723,-0.152503,0.503188,0.483117,0.542893,0.373454,-0.105423,0.067146,0.487085,0.801019,0.534245,-0.990403,0.060389,-0.31299,0.533644,0.616669,-0.08439,0.197423,-0.907147,-0.27366,-0.403451,0.447175,0.032422,-0.842318,-0.45426,0.224549,0.031016,-0.577122,0.638975,-0.325182
